Timestamp(us),Sensor id,Value 0,Value 1,Value 2  
1.59958E+15,1,0.21973,-0.24219,-0.93802
1.59958E+15,2,0.42726,0,-0.12207
1.59958E+15,3,10.23,-5.06,44.04
1.59958E+15,1,0.22071,-0.24317,-0.93899
1.59958E+15,2,0.12207,-0.36622,-0.18311
1.59958E+15,1,0.2212,-0.24268,-0.93948
1.59958E+15,2,0.12207,-0.36622,-0.18311
1.59958E+15,1,0.22071,-0.24268,-0.93997
1.59958E+15,2,-0.12207,-0.54933,-0.24415
1.59958E+15,1,0.21973,-0.24268,-0.93899
1.59958E+15,2,-0.06104,-0.54933,-0.24415
1.59958E+15,1,0.22071,-0.24317,-0.93753
1.59958E+15,2,0,-0.36622,-0.18311
1.59958E+15,1,0.21973,-0.24268,-0.93655
1.59958E+15,2,-0.12207,-0.4883,-0.24415
1.59958E+15,1,0.2212,-0.24171,-0.93851
1.59958E+15,2,0.06104,-0.30519,-0.18311
1.59958E+15,1,0.2212,-0.24268,-0.93851
1.59958E+15,2,-0.06104,-0.54933,-0.24415
1.59958E+15,1,0.2212,-0.24268,-0.93997
1.59958E+15,2,0,-0.54933,-0.24415
1.59958E+15,1,0.22071,-0.24366,-0.93851
1.59958E+15,2,0,-0.42726,-0.24415
1.59958E+15,3,10.2,-4.96,44.01
1.59958E+15,1,0.21973,-0.24268,-0.93997
1.59958E+15,2,0.06104,-0.36622,-0.24415
1.59958E+15,1,0.21876,-0.24219,-0.93899
1.59958E+15,2,-0.12207,-0.54933,-0.24415
1.59958E+15,1,0.21924,-0.24219,-0.94095
1.59958E+15,2,-0.12207,-0.67141,-0.30519
1.59958E+15,1,0.21729,-0.24317,-0.94583
1.59958E+15,2,-0.30519,-1.03763,-0.18311
1.59958E+15,1,0.21143,-0.24561,-0.96097
1.59958E+15,2,-0.24415,-1.70904,0.18311
1.59958E+15,1,0.21534,-0.24708,-0.96976
1.59958E+15,2,-0.97659,-4.21155,0.36622
1.59958E+15,1,0.21876,-0.24757,-0.97024
1.59958E+15,2,-1.40385,-6.46992,0.97659
1.59958E+15,1,0.23585,-0.24415,-0.93606
1.59958E+15,2,-1.77007,-8.11792,1.22074
1.59958E+15,1,0.20167,-0.24122,-0.94827
1.59958E+15,2,-1.77007,-8.36207,1.40385
1.59958E+15,1,0.20508,-0.24024,-0.93411
1.59958E+15,2,-1.52593,-7.20237,1.03763
1.59958E+15,3,10.2,-5.04,44.02
1.59958E+15,1,0.20899,-0.24317,-0.95071
1.59958E+15,2,-1.1597,-6.95822,1.03763
1.59958E+15,1,0.23048,-0.24854,-0.94778
1.59958E+15,2,-1.77007,-8.66726,1.34281
1.59958E+15,1,0.21241,-0.25001,-0.97415
1.59958E+15,2,-2.25837,-10.74252,1.83111
1.59958E+15,1,0.20508,-0.24464,-0.95853
1.59958E+15,2,-2.68563,-12.51259,2.01422
1.59958E+15,1,0.20753,-0.24024,-0.95022
1.59958E+15,2,-3.296,-15.32029,2.68563
1.59958E+15,1,0.19678,-0.23829,-0.9302
1.59958E+15,2,-2.86874,-14.03851,2.50252
1.59958E+15,1,0.16504,-0.23975,-0.95511
1.59958E+15,2,-2.8077,-13.184,2.38044
1.59958E+15,1,0.19922,-0.2378,-0.94388
1.59958E+15,2,-2.99081,-13.42814,2.44148
1.59958E+15,1,0.2168,-0.24317,-0.94974
1.59958E+15,2,-3.35704,-14.58785,2.68563
1.59958E+15,1,0.19678,-0.24268,-0.97513
1.59958E+15,2,-3.90637,-17.21244,3.11289
1.59958E+15,3,4.83,-4.44,47.18
1.59958E+15,1,0.19776,-0.23634,-0.93997
1.59958E+15,2,-3.66222,-17.1514,3.11289
1.59958E+15,1,0.1709,-0.23341,-0.93948
1.59958E+15,2,-3.35704,-15.93066,2.99081
1.59958E+15,1,0.19337,-0.23585,-0.92434
1.59958E+15,2,-3.41807,-15.80859,3.11289
1.59958E+15,1,0.17725,-0.23536,-0.95657
1.59958E+15,2,-2.99081,-13.79437,2.8077
1.59958E+15,1,0.18604,-0.23634,-0.96585
1.59958E+15,2,-2.99081,-14.832,2.86874
1.59958E+15,1,0.1919,-0.23634,-0.94876
1.59958E+15,2,-2.86874,-15.68651,2.92978
1.59958E+15,1,0.17774,-0.23389,-0.94192
1.59958E+15,2,-3.17392,-16.05274,3.11289
