Timestamp(us),Sensor id,Value 0,Value 1,Value 2  
1.59982E+15,1,0.17627,0.21192,-0.95804
1.59982E+15,2,-0.54933,-0.61037,-0.06104
1.59982E+15,1,0.17579,0.21192,-0.95657
1.59982E+15,2,-0.67141,-0.12207,-0.06104
1.59982E+15,1,0.17627,0.21143,-0.95657
1.59982E+15,2,-0.79348,-0.06104,0
1.59982E+15,1,0.17627,0.21143,-0.95657
1.59982E+15,2,-0.67141,-0.18311,-0.12207
1.59982E+15,1,0.17579,0.21143,-0.95706
1.59982E+15,2,-0.67141,-0.42726,-0.06104
1.59982E+15,1,0.17579,0.21143,-0.95608
1.59982E+15,2,-0.54933,-0.54933,-0.06104
1.59982E+15,1,0.17676,0.21143,-0.95706
1.59982E+15,2,-0.67141,-0.30519,-0.06104
1.59982E+15,1,0.17627,0.21339,-0.95706
1.59982E+15,2,-0.79348,0,-0.06104
1.59982E+15,1,0.17627,0.21241,-0.95804
1.59982E+15,2,-0.73244,-0.30519,-0.06104
1.59982E+15,1,0.17676,0.21339,-0.95706
1.59982E+15,2,-0.54933,-0.36622,0
1.59982E+15,3,18.48,-56.78,-53.96
1.59982E+15,1,0.17579,0.21192,-0.95608
1.59982E+15,2,-0.67141,-0.24415,-0.06104
1.59982E+15,1,0.1753,0.21192,-0.95657
1.59982E+15,2,-0.61037,-0.42726,-0.06104
1.59982E+15,1,0.17627,0.21241,-0.95804
1.59982E+15,2,-0.73244,-0.36622,-0.06104
1.59982E+15,1,0.17579,0.21143,-0.95755
1.59982E+15,2,-0.61037,-0.4883,-0.06104
1.59982E+15,1,0.1753,0.2129,-0.9556
1.59982E+15,2,-0.61037,-0.30519,-0.06104
1.59982E+15,1,0.17579,0.21143,-0.9556
1.59982E+15,2,-0.61037,-0.30519,-0.06104
1.59982E+15,1,0.1753,0.21094,-0.95608
1.59982E+15,2,-0.67141,-0.36622,-0.06104
1.59982E+15,1,0.17579,0.21094,-0.9556
1.59982E+15,2,-0.61037,-0.30519,-0.06104
1.59982E+15,1,0.17481,0.21241,-0.95608
1.59982E+15,2,-0.61037,-0.30519,0
1.59982E+15,1,0.17579,0.21143,-0.95706
1.59982E+15,2,-0.73244,-0.18311,0
1.59982E+15,3,18.45,-56.91,-53.98
1.59982E+15,1,0.17579,0.21094,-0.95608
1.59982E+15,2,-0.73244,-0.30519,-0.06104
1.59982E+15,1,0.17627,0.21192,-0.95657
1.59982E+15,2,-0.67141,-0.36622,-0.06104
1.59982E+15,1,0.1753,0.21143,-0.95804
1.59982E+15,2,-0.67141,-0.30519,0
1.59982E+15,1,0.17579,0.2129,-0.95608
1.59982E+15,2,-0.67141,-0.24415,-0.06104
1.59982E+15,1,0.17579,0.21241,-0.95608
1.59982E+15,2,-0.4883,-0.54933,0
1.59982E+15,1,0.17579,0.21143,-0.95657
1.59982E+15,2,-0.73244,-0.24415,0
1.59982E+15,1,0.17579,0.21094,-0.95755
1.59982E+15,2,-0.42726,-0.73244,-0.06104
1.59982E+15,1,0.17627,0.2085,-0.97269
1.59982E+15,2,0.30519,-0.73244,0.06104
1.59982E+15,1,0.17481,0.19385,-1.02689
