Timestamp(us),Sensor id,Value 0,Value 1,Value 2  
1.59983E+15,1,0.20167,-0.38575,-0.89505
1.59983E+15,2,-0.18311,-0.61037,-0.24415
1.59983E+15,1,0.20313,-0.38575,-0.89554
1.59983E+15,2,-0.06104,-0.4883,-0.24415
1.59983E+15,1,0.20215,-0.38429,-0.89358
1.59983E+15,2,-0.06104,-0.42726,-0.24415
1.59983E+15,3,-12.31,-17.93,45.09
1.59983E+15,1,0.20264,-0.38478,-0.89554
1.59983E+15,2,-0.12207,-0.42726,-0.24415
1.59983E+15,1,0.20313,-0.38429,-0.89407
1.59983E+15,2,0,-0.24415,-0.24415
1.59983E+15,1,0.20264,-0.38478,-0.89407
1.59983E+15,2,-0.06104,-0.30519,-0.18311
1.59983E+15,1,0.20264,-0.38527,-0.89554
1.59983E+15,2,-0.18311,-0.42726,-0.18311
1.59983E+15,1,0.20264,-0.38624,-0.89505
1.59983E+15,2,-0.06104,-0.36622,-0.24415
1.59983E+15,1,0.20264,-0.38478,-0.89505
1.59983E+15,2,0,-0.24415,-0.18311
1.59983E+15,1,0.20215,-0.38575,-0.89456
1.59983E+15,2,-0.06104,-0.36622,-0.24415
1.59983E+15,1,0.20362,-0.38575,-0.89456
1.59983E+15,2,0,-0.30519,-0.24415
1.59983E+15,1,0.2046,-0.38575,-0.89554
1.59983E+15,2,-0.18311,-0.54933,-0.24415
1.59983E+15,1,0.20264,-0.38478,-0.89456
1.59983E+15,2,-0.18311,-0.54933,-0.18311
1.59983E+15,3,-12.35,-17.82,45.17
1.59983E+15,1,0.20264,-0.38527,-0.89505
1.59983E+15,2,0,-0.30519,-0.18311
1.59983E+15,1,0.20167,-0.38429,-0.89309
1.59983E+15,2,-0.06104,-0.42726,-0.24415
1.59983E+15,1,0.20167,-0.38429,-0.89358
1.59983E+15,2,0,-0.30519,-0.18311
1.59983E+15,1,0.20215,-0.38429,-0.89358
1.59983E+15,2,-0.12207,-0.54933,-0.24415
1.59983E+15,1,0.20362,-0.38478,-0.89456
1.59983E+15,2,0,-0.30519,-0.24415
1.59983E+15,1,0.20264,-0.3838,-0.89456
1.59983E+15,2,-0.12207,-0.36622,-0.24415
1.59983E+15,1,0.20118,-0.38478,-0.89554
1.59983E+15,2,-0.12207,-0.42726,-0.24415
1.59983E+15,1,0.20313,-0.38527,-0.89456
1.59983E+15,2,-0.12207,-0.36622,-0.24415
1.59983E+15,1,0.20313,-0.38478,-0.89456
1.59983E+15,2,-0.12207,-0.30519,-0.18311
1.59983E+15,1,0.20362,-0.38527,-0.89602
1.59983E+15,2,0,-0.24415,-0.18311
1.59983E+15,3,-12.37,-17.83,45.17
1.59983E+15,1,0.20264,-0.38527,-0.89505
1.59983E+15,2,-0.06104,-0.54933,-0.24415
1.59983E+15,1,0.20264,-0.3838,-0.89407
1.59983E+15,2,0,-0.30519,-0.12207
1.59983E+15,1,0.20264,-0.38575,-0.89505
1.59983E+15,2,-0.12207,-0.61037,-0.24415
1.59983E+15,1,0.20264,-0.38527,-0.89358
1.59983E+15,2,-0.18311,-0.61037,-0.30519
1.59983E+15,1,0.20264,-0.38478,-0.89505
1.59983E+15,2,-0.06104,-0.42726,-0.24415
1.59983E+15,1,0.20167,-0.38429,-0.89358
1.59983E+15,2,-0.06104,-0.36622,-0.24415
1.59983E+15,1,0.20264,-0.38429,-0.89407
1.59983E+15,2,0,-0.30519,-0.18311
1.59983E+15,1,0.20264,-0.38478,-0.89407
1.59983E+15,2,-0.06104,-0.42726,-0.18311
1.59983E+15,1,0.18653,-0.39405,-0.92141
1.59983E+15,2,-0.36622,-1.22074,0.06104
1.59983E+15,1,0.14454,-0.42628,-1.0347
1.59983E+15,2,-2.31941,-7.81274,2.74667
1.59983E+15,3,-11.91,-17.73,45.15
1.59983E+15,1,0.14942,-0.47218,-1.16459
1.59983E+15,2,-8.05689,-26.42903,9.46074
1.59983E+15,1,0.13233,-0.48048,-1.23392
1.59983E+15,2,-12.08533,-46.51021,16.35792
1.59983E+15,1,0.17676,-0.47462,-1.19535
1.59983E+15,2,-16.66311,-68.66665,24.17066
1.59983E+15,1,0.13916,-0.45656,-1.1055
1.59983E+15,2,-21.17985,-90.63997,32.10547
1.59983E+15,1,0.1587,-0.42189,-1.03177
1.59983E+15,2,-26.18488,-106.38752,37.90399
1.59983E+15,1,0.08643,-0.44093,-1.07327
1.59983E+15,2,-28.74844,-114.68856,43.15317
1.59983E+15,1,0.18848,-0.41798,-0.98392
1.59983E+15,2,-31.4951,-120.73122,45.59465
1.59983E+15,1,0.11768,-0.38234,-0.99661
1.59983E+15,2,-29.60295,-126.4687,45.96088
1.59983E+15,1,0.09033,-0.36525,-0.86868
1.59983E+15,2,-29.23673,-124.1493,45.89984
1.59983E+15,1,0.11377,-0.30519,-0.77053
1.59983E+15,2,-26.5511,-114.62752,43.45836
1.59983E+15,1,0.02783,-0.29347,-0.79153
1.59983E+15,2,-23.80444,-104.19019,38.0871
1.59983E+15,3,-4.74,-16.14,42.75
1.59983E+15,1,-0.00439,-0.31251,-0.80422
1.59983E+15,2,-21.42399,-92.53212,33.87555
1.59983E+15,1,-0.02002,-0.32814,-0.91018
1.59983E+15,2,-18.61629,-87.83227,31.92236
1.59983E+15,1,-0.03516,-0.35157,-0.99368
1.59983E+15,2,-18.00592,-88.13746,31.18992
1.59983E+15,1,-0.03125,-0.35597,-1.01517
1.59983E+15,2,-18.92148,-92.65419,31.92236
1.59983E+15,1,-0.07617,-0.3589,-1.0181
1.59983E+15,2,-19.71496,-97.17093,33.38725
1.59983E+15,1,-0.10108,-0.33741,-0.96927
1.59983E+15,2,-19.53185,-95.88916,32.95999
