Timestamp(us),Sensor id,Value 0,Value 1,Value 2  
1.59983E+15,1,0.20264,-0.38478,-0.89505
1.59983E+15,2,-0.18311,-0.61037,-0.30519
1.59983E+15,1,0.20313,-0.38527,-0.89456
1.59983E+15,2,0.06104,-0.18311,-0.18311
1.59983E+15,1,0.20215,-0.3838,-0.89358
1.59983E+15,2,-0.24415,-0.4883,-0.30519
1.59983E+15,1,0.20411,-0.38575,-0.89456
1.59983E+15,2,0,-0.18311,-0.24415
1.59983E+15,1,0.20362,-0.38478,-0.89456
1.59983E+15,2,0.18311,0,-0.12207
1.59983E+15,1,0.20313,-0.38575,-0.89554
1.59983E+15,2,0.06104,-0.24415,-0.18311
1.59983E+15,3,-12.23,-17.78,45.3
1.59983E+15,1,0.20362,-0.38478,-0.89456
1.59983E+15,2,-0.06104,-0.42726,-0.18311
1.59983E+15,1,0.20411,-0.38575,-0.89554
1.59983E+15,2,0.30519,0.06104,-0.06104
1.59983E+15,1,0.20313,-0.38575,-0.89456
1.59983E+15,2,-0.24415,-0.61037,-0.24415
1.59983E+15,1,0.20264,-0.38478,-0.89554
1.59983E+15,2,-0.12207,-0.61037,-0.24415
1.59983E+15,1,0.20264,-0.38478,-0.89554
1.59983E+15,2,0.06104,-0.18311,-0.06104
1.59983E+15,1,0.20167,-0.38478,-0.89358
1.59983E+15,2,-0.18311,-0.54933,-0.24415
1.59983E+15,1,0.20264,-0.38429,-0.89358
1.59983E+15,2,0,-0.30519,-0.12207
1.59983E+15,1,0.20069,-0.38429,-0.89358
1.59983E+15,2,-0.42726,-0.85452,-0.42726
1.59983E+15,1,0.20215,-0.38478,-0.89554
1.59983E+15,2,-0.18311,-0.42726,-0.24415
1.59983E+15,1,0.20215,-0.38429,-0.89505
1.59983E+15,2,-0.06104,-0.30519,-0.24415
1.59983E+15,1,0.20167,-0.38575,-0.89554
1.59983E+15,2,-0.36622,-0.73244,-0.36622
1.59983E+15,3,-12.26,-17.84,45.29
1.59983E+15,1,0.20264,-0.38429,-0.89456
1.59983E+15,2,-0.12207,-0.42726,-0.24415
1.59983E+15,1,0.20362,-0.3838,-0.89505
1.59983E+15,2,-0.30519,-0.67141,-0.36622
1.59983E+15,1,0.20362,-0.38527,-0.89407
1.59983E+15,2,-0.24415,-0.61037,-0.30519
1.59983E+15,1,0.20313,-0.38527,-0.89602
1.59983E+15,2,-0.06104,-0.42726,-0.24415
1.59983E+15,1,0.20313,-0.3838,-0.89456
1.59983E+15,2,-0.06104,-0.42726,-0.18311
1.59983E+15,1,0.20313,-0.38575,-0.89456
1.59983E+15,2,-0.06104,-0.4883,-0.18311
1.59983E+15,1,0.20215,-0.38478,-0.89651
1.59983E+15,2,-0.12207,-0.54933,-0.24415
1.59983E+15,1,0.1792,-0.39747,-0.93655
1.59983E+15,2,-0.42726,-1.70904,0.4883
1.59983E+15,1,0.1294,-0.43263,-1.08353
1.59983E+15,2,-4.21155,-12.2074,3.96741
1.59983E+15,1,0.16944,-0.47755,-1.15629
1.59983E+15,2,-8.85037,-32.22755,11.71911
1.59983E+15,3,-12.19,-17.78,45.34
1.59983E+15,1,0.10547,-0.49269,-1.25394
1.59983E+15,2,-13.8554,-53.52947,18.55525
1.59983E+15,1,0.11377,-0.45851,-1.21537
1.59983E+15,2,-18.12799,-73.73272,25.69658
1.59983E+15,1,0.16016,-0.44484,-1.0933
1.59983E+15,2,-20.69155,-93.87494,33.26518
1.59983E+15,1,0.23634,-0.42921,-0.94925
1.59983E+15,2,-25.20829,-107.24204,37.5988
1.59983E+15,1,0.16163,-0.44777,-1.00003
1.59983E+15,2,-27.89392,-116.33656,43.09214
1.59983E+15,1,0.08496,-0.42189,-1.02347
1.59983E+15,2,-30.51851,-121.70782,45.16739
1.59983E+15,1,0.06934,-0.3672,-1.02396
1.59983E+15,2,-30.15229,-128.605,46.63228
1.59983E+15,1,0.07764,-0.35353,-0.88772
1.59983E+15,2,-29.05362,-123.29478,45.59465
1.59983E+15,1,0.08301,-0.32032,-0.7886
1.59983E+15,2,-26.79525,-111.14841,42.90902
1.59983E+15,1,0.06494,-0.30079,-0.76272
1.59983E+15,2,-23.37718,-101.93182,37.65984
1.59983E+15,3,-6.44,-16.59,46.32
1.59983E+15,1,0.06104,-0.32618,-0.79983
1.59983E+15,2,-19.83703,-91.31138,33.57036
1.59983E+15,1,0.08106,-0.32276,-0.89554
1.59983E+15,2,-18.00592,-88.19849,32.10547
1.59983E+15,1,0.06494,-0.3379,-0.94241
1.59983E+15,2,-18.18903,-89.41923,31.37303
1.59983E+15,1,0.03858,-0.33546,-0.94729
1.59983E+15,2,-19.47081,-94.05805,31.92236
1.59983E+15,1,0.01953,-0.32276,-0.90042
1.59983E+15,2,-20.20325,-98.39167,33.50932
1.59983E+15,1,-0.05127,-0.31056,-0.91604
1.59983E+15,2,-19.40977,-96.68264,32.77688
1.59983E+15,1,-0.01611,-0.30421,-0.88137
1.59983E+15,2,-19.10459,-93.50871,32.22755
1.59983E+15,1,-0.03613,-0.31788,-0.8843
1.59983E+15,2,-18.92148,-90.27375,31.9834
1.59983E+15,1,-0.02832,-0.32667,-0.93167
1.59983E+15,2,-19.77599,-92.34901,33.02103
1.59983E+15,1,-0.08838,-0.33644,-0.95608
1.59983E+15,2,-20.63051,-91.18931,33.20414
1.59983E+15,3,-19.73,-16.99,41.04
1.59983E+15,1,-0.10694,-0.32423,-0.96341
1.59983E+15,2,-22.0954,-93.08145,33.99762
1.59983E+15,1,-0.16211,-0.31202,-0.91946
1.59983E+15,2,-22.82785,-94.85153,34.11969
1.59983E+15,1,-0.20362,-0.30665,-0.94143
1.59983E+15,2,-23.31614,-96.6216,34.85214
1.59983E+15,1,-0.2505,-0.31739,-0.93899
1.59983E+15,2,-24.65896,-97.23197,33.81451
1.59983E+15,1,-0.26466,-0.31935,-0.93216
1.59983E+15,2,-23.80444,-98.20856,35.09629
1.59983E+15,1,-0.25245,-0.28907,-0.90237
1.59983E+15,2,-23.31614,-96.86575,33.81451
1.59983E+15,1,-0.24708,-0.27442,-0.90432
1.59983E+15,2,-21.6071,-97.65923,34.05866
1.59983E+15,1,-0.25489,-0.26124,-0.88577
1.59983E+15,2,-19.71496,-94.18012,33.26518
1.59983E+15,1,-0.22657,-0.26466,-0.90384
1.59983E+15,2,-19.22666,-93.38664,32.28858
1.59983E+15,1,-0.26173,-0.25929,-0.93069
1.59983E+15,2,-19.16562,-93.44768,31.92236
1.59983E+15,3,-26.22,-15.29,40.44
1.59983E+15,1,-0.27052,-0.26807,-0.95608
1.59983E+15,2,-19.71496,-95.58397,33.02103
1.59983E+15,1,-0.30128,-0.27393,-0.92923
1.59983E+15,2,-20.26429,-97.04886,33.93658
1.59983E+15,1,-0.33155,-0.2544,-0.88577
1.59983E+15,2,-19.53185,-96.25538,34.54695
1.59983E+15,1,-0.34767,-0.23389,-0.8301
1.59983E+15,2,-18.86044,-94.24116,33.81451
1.59983E+15,1,-0.38575,-0.23194,-0.82717
1.59983E+15,2,-18.86044,-92.22694,32.95999
1.59983E+15,1,-0.38136,-0.22901,-0.81838
1.59983E+15,2,-18.37214,-89.17508,31.92236
1.59983E+15,1,-0.42335,-0.23585,-0.83792
1.59983E+15,2,-18.12799,-88.32057,31.73925
1.59983E+15,1,-0.45167,-0.23292,-0.83792
1.59983E+15,2,-19.04355,-88.80886,31.92236
1.59983E+15,1,-0.48732,-0.2378,-0.86673
1.59983E+15,2,-19.59288,-93.08145,32.95999
1.59983E+15,1,-0.49025,-0.24024,-0.87161
1.59983E+15,2,-21.05777,-95.95019,33.81451
1.59983E+15,3,-33.47,-13.75,41.1
1.59983E+15,1,-0.5088,-0.23194,-0.87161
1.59983E+15,2,-22.64473,-96.25538,33.26518
1.59983E+15,1,-0.52101,-0.21436,-0.86087
1.59983E+15,2,-22.5837,-95.33982,33.32621
1.59983E+15,1,-0.51613,-0.19092,-0.81008
1.59983E+15,2,-22.88888,-91.12827,31.80029
1.59983E+15,1,-0.53127,-0.17286,-0.84475
1.59983E+15,2,-21.05777,-89.41923,31.61718
1.59983E+15,1,-0.5547,-0.17042,-0.84817
1.59983E+15,2,-19.77599,-88.13746,31.67821
1.59983E+15,1,-0.56984,-0.17969,-0.87356
1.59983E+15,2,-18.73836,-90.63997,32.59377
1.59983E+15,1,-0.58937,-0.18848,-0.8511
1.59983E+15,2,-21.17985,-94.48531,32.65481
1.59983E+15,1,-0.56984,-0.17725,-0.80276
1.59983E+15,2,-21.6071,-96.74368,33.50932
1.59983E+15,1,-0.56203,-0.16504,-0.74075
1.59983E+15,2,-21.85125,-97.59819,33.44829
1.59983E+15,1,-0.54592,-0.16749,-0.70754
1.59983E+15,2,-21.05777,-98.94101,33.75347
1.59983E+15,3,-41,-11.8,43.81
1.59983E+15,1,-0.56594,-0.16407,-0.70119
1.59983E+15,2,-21.17985,-97.41508,33.44829
1.59983E+15,1,-0.57521,-0.17139,-0.71487
1.59983E+15,2,-21.54607,-95.4619,32.22755
1.59983E+15,1,-0.58791,-0.14991,-0.71828
1.59983E+15,2,-20.69155,-93.75286,31.67821
1.59983E+15,1,-0.61574,-0.13233,-0.70363
1.59983E+15,2,-19.2877,-90.76205,31.18992
1.59983E+15,1,-0.65529,-0.11817,-0.74905
1.59983E+15,2,-20.08118,-90.82308,31.06784
1.59983E+15,1,-0.69582,-0.10938,-0.76565
1.59983E+15,2,-19.89807,-93.38664,31.37303
1.59983E+15,1,-0.71731,-0.1045,-0.73244
1.59983E+15,2,-19.40977,-95.88916,32.83792
1.59983E+15,1,-0.75198,-0.09668,-0.69387
1.59983E+15,2,-20.08118,-97.90338,33.69243
1.59983E+15,1,-0.77248,-0.08838,-0.62258
1.59983E+15,2,-20.14222,-97.59819,33.1431
1.59983E+15,1,-0.77004,-0.07471,-0.605
1.59983E+15,2,-18.98251,-93.3256,32.04443
1.59983E+15,1,-0.75686,-0.07959,-0.63674
1.59983E+15,2,-19.71496,-93.8139,30.94577
1.59983E+15,3,-47.57,-9.23,46.19
1.59983E+15,1,-0.76907,-0.09326,-0.64895
1.59983E+15,2,-20.75259,-92.89834,29.96918
1.59983E+15,1,-0.73733,-0.10743,-0.68264
1.59983E+15,2,-21.42399,-94.91256,31.61718
1.59983E+15,1,-0.73733,-0.09766,-0.6592
1.59983E+15,2,-21.24088,-96.19434,33.08206
1.59983E+15,1,-0.70852,-0.07617,-0.65432
1.59983E+15,2,-22.15644,-97.59819,34.42488
1.59983E+15,1,-0.72365,-0.05908,-0.63625
1.59983E+15,2,-22.27851,-99.36827,33.99762
1.59983E+15,1,-0.73782,-0.05811,-0.55177
1.59983E+15,2,-21.54607,-98.45271,34.36384
1.59983E+15,1,-0.76516,-0.03027,-0.52736
1.59983E+15,2,-21.11881,-96.01123,33.08206
1.59983E+15,1,-0.7676,-0.02783,-0.48732
1.59983E+15,2,-20.14222,-95.40086,33.02103
1.59983E+15,1,-0.8345,-0.01953,-0.45363
1.59983E+15,2,-19.83703,-91.18931,32.47169
1.59983E+15,1,-0.86135,-0.02051,-0.50539
1.59983E+15,2,-19.47081,-92.89834,32.34962
1.59983E+15,3,-53.37,-7.1,50.25
1.59983E+15,1,-0.90823,-0.03272,-0.52297
1.59983E+15,2,-20.26429,-96.01123,33.1431
1.59983E+15,1,-0.92386,-0.03565,-0.55031
1.59983E+15,2,-22.03436,-99.12412,34.48592
1.59983E+15,1,-0.90628,-0.00732,-0.5049
1.59983E+15,2,-22.33955,-101.44353,34.97421
1.59983E+15,1,-0.89798,0.01563,-0.43703
1.59983E+15,2,-21.54607,-99.79553,34.85214
1.59983E+15,1,-0.88479,0.02637,-0.42824
1.59983E+15,2,-21.42399,-98.2696,34.48592
1.59983E+15,1,-0.89016,0.01025,-0.46437
1.59983E+15,2,-21.85125,-98.02545,34.11969
1.59983E+15,1,-0.89602,0.00684,-0.42091
1.59983E+15,2,-21.48503,-96.07227,33.50932
1.59983E+15,1,-0.8721,0.00439,-0.42726
1.59983E+15,2,-21.54607,-97.29301,33.69243
1.59983E+15,1,-0.86721,0.01172,-0.41017
1.59983E+15,2,-21.97333,-98.14753,33.69243
1.59983E+15,1,-0.88577,0.02979,-0.40626
1.59983E+15,2,-22.52266,-99.12412,34.91317
1.59983E+15,3,-58.81,-4.37,54.93
1.59983E+15,1,-0.9053,0.04541,-0.38331
1.59983E+15,2,-22.76681,-100.83316,34.60799
1.59983E+15,1,-0.91849,0.05664,-0.30909
1.59983E+15,2,-22.15644,-102.84738,35.58458
1.59983E+15,1,-0.88968,0.06006,-0.32032
1.59983E+15,2,-23.13303,-102.42012,36.68325
1.59983E+15,1,-0.88186,0.07862,-0.31446
1.59983E+15,2,-21.72918,-101.99286,35.88977
1.59983E+15,1,-0.87405,0.07764,-0.2837
1.59983E+15,2,-20.32533,-96.6216,33.81451
1.59983E+15,1,-0.85891,0.07178,-0.31495
1.59983E+15,2,-21.11881,-97.7813,34.11969
1.59983E+15,1,-0.89358,0.07471,-0.3379
1.59983E+15,2,-22.70577,-99.85656,35.09629
1.59983E+15,1,-0.92532,0.08741,-0.2964
1.59983E+15,2,-23.37718,-104.3733,36.9274
1.59983E+15,1,-0.91702,0.11914,-0.1753
1.59983E+15,2,-23.37718,-103.45775,36.74429
1.59983E+15,1,-0.89163,0.13819,-0.13575
1.59983E+15,2,-21.72918,-101.68767,35.58458
1.59983E+15,3,-62.78,-2.4,62.36
1.59983E+15,1,-0.89163,0.12598,-0.14551
1.59983E+15,2,-21.79022,-98.94101,34.42488
1.59983E+15,1,-0.93216,0.13672,-0.16065
1.59983E+15,2,-20.38636,-94.42427,33.38725
1.59983E+15,1,-0.93606,0.13868,-0.19239
1.59983E+15,2,-18.86044,-94.18012,32.34962
1.59983E+15,1,-0.93509,0.13575,-0.17725
1.59983E+15,2,-20.20325,-98.51375,34.36384
1.59983E+15,1,-0.9302,0.15235,-0.14356
1.59983E+15,2,-21.79022,-101.80975,35.76769
1.59983E+15,1,-0.91946,0.12256,-0.16553
1.59983E+15,2,-23.07199,-104.61745,37.17154
1.59983E+15,1,-0.94388,0.17188,-0.0752
1.59983E+15,2,-22.88888,-104.61745,36.62221
1.59983E+15,1,-0.9556,0.21339,0.05078
1.59983E+15,2,-21.36296,-101.99286,35.64562
1.59983E+15,1,-0.96731,0.26466,0.27003
1.59983E+15,2,-18.61629,-83.80383,28.99258
1.59983E+15,1,-0.89212,0.26222,0.25733
1.59983E+15,2,-12.02429,-60.54872,20.87466
1.59983E+15,3,-65.98,-0.36,68.54
1.59983E+15,1,-0.92776,0.30714,0.4087
1.59983E+15,2,-6.1037,-34.11969,11.23081
1.59983E+15,1,-0.89505,0.30128,0.33204
1.59983E+15,2,1.40385,1.89215,-0.67141
1.59983E+15,1,-0.90579,0.25001,0.20801
1.59983E+15,2,6.592,30.64058,-12.39051
1.59983E+15,1,-0.9556,0.2754,0.32716
1.59983E+15,2,11.536,52.06458,-18.18903
1.59983E+15,1,-0.93851,0.2754,0.23536
1.59983E+15,2,16.96829,79.4702,-27.22251
1.59983E+15,1,-0.89065,0.24219,0.19825
1.59983E+15,2,21.17985,101.01627,-35.9508
1.59983E+15,1,-0.8887,0.21534,0.08789
1.59983E+15,2,26.5511,120.18189,-42.42073
1.59983E+15,1,-0.9097,0.13379,-0.05908
1.59983E+15,2,27.5277,131.59581,-45.16739
1.59983E+15,1,-0.96927,0.11914,-0.06934
1.59983E+15,2,26.5511,132.32826,-42.48177
1.59983E+15,1,-0.94143,0.15967,-0.12452
1.59983E+15,2,28.74844,132.14515,-43.09214
1.59983E+15,3,-71.09,-0.14,73.1
1.59983E+15,1,-0.89456,0.10938,-0.28321
1.59983E+15,2,28.62636,124.57656,-43.0311
1.59983E+15,1,-1.00198,0.13623,-0.26856
1.59983E+15,2,25.08621,112.73537,-39.12473
1.59983E+15,1,-1.00735,0.1128,-0.27735
1.59983E+15,2,22.46162,106.26545,-37.04947
1.59983E+15,1,-0.97171,0.07031,-0.3169
1.59983E+15,2,21.42399,99.18516,-34.7911
1.59983E+15,1,-0.95218,0.10938,-0.22755
1.59983E+15,2,22.15644,95.52293,-32.59377
1.59983E+15,1,-0.91507,0.12452,-0.2671
1.59983E+15,2,22.64473,96.37745,-33.44829
1.59983E+15,1,-0.94339,0.09131,-0.2964
1.59983E+15,2,21.42399,90.70101,-33.32621
1.59983E+15,1,-0.95218,0.0459,-0.35401
1.59983E+15,2,19.53185,87.16086,-30.76266
1.59983E+15,1,-0.97366,0.06104,-0.34474
1.59983E+15,2,19.77599,88.07642,-31.31199
1.59983E+15,1,-0.91067,0.05713,-0.31446
1.59983E+15,2,21.42399,88.07642,-31.18992
1.59983E+15,3,-63.03,0.61,67.63
1.59983E+15,1,-0.88821,0.07031,-0.33351
1.59983E+15,2,20.38636,94.42427,-34.05866
1.59983E+15,1,-0.92972,0.06348,-0.37599
1.59983E+15,2,21.66814,98.63582,-36.98843
1.59983E+15,1,-0.93558,0.02734,-0.44386
1.59983E+15,2,22.76681,98.02545,-36.25599
1.59983E+15,1,-0.93558,0.01758,-0.49367
1.59983E+15,2,22.76681,94.85153,-36.01184
1.59983E+15,1,-0.91165,0.01514,-0.47316
1.59983E+15,2,21.54607,92.71523,-34.7911
1.59983E+15,1,-0.86966,0.02979,-0.45607
1.59983E+15,2,20.20325,91.86071,-34.36384
1.59983E+15,1,-0.8594,0.04151,-0.41554
1.59983E+15,2,21.36296,97.17093,-35.76769
1.59983E+15,1,-0.83206,0.03418,-0.42091
1.59983E+15,2,20.69155,99.49034,-36.13392
1.59983E+15,1,-0.8218,-0.00635,-0.44679
1.59983E+15,2,19.22666,102.54219,-37.41569
1.59983E+15,1,-0.88626,-0.00244,-0.47365
1.59983E+15,2,20.99673,103.57982,-38.02606
1.59983E+15,1,-0.90091,-0.00635,-0.48585
1.59983E+15,2,24.10962,103.27464,-35.64562
1.59983E+15,3,-63.55,-2.49,62.03
1.59983E+15,1,-0.87405,0.01172,-0.52052
1.59983E+15,2,24.17066,101.13834,-33.69243
1.59983E+15,1,-0.87649,0.0127,-0.54445
1.59983E+15,2,23.19407,97.17093,-32.95999
1.59983E+15,1,-0.81106,0,-0.57424
1.59983E+15,2,21.72918,94.18012,-32.28858
1.59983E+15,1,-0.79348,0.00049,-0.51613
1.59983E+15,2,21.05777,95.88916,-32.53273
1.59983E+15,1,-0.77786,-0.01123,-0.47755
1.59983E+15,2,21.11881,98.39167,-34.05866
1.59983E+15,1,-0.76321,-0.02441,-0.46583
1.59983E+15,2,21.85125,100.22279,-34.54695
1.59983E+15,1,-0.7759,-0.03662,-0.50685
1.59983E+15,2,22.64473,103.15256,-35.70666
1.59983E+15,1,-0.751,-0.08545,-0.57424
1.59983E+15,2,22.33955,99.67345,-35.34043
1.59983E+15,1,-0.75491,-0.1128,-0.62648
1.59983E+15,2,21.48503,95.82812,-33.81451
1.59983E+15,1,-0.75198,-0.13038,-0.67922
