\,Sensor id,Value 0,Value 1,Value 2  
1.59983E+15,1,-0.39991,-0.22608,-0.92679
1.59983E+15,2,-20.81362,-92.95938,32.22755
1.59983E+15,1,-0.44777,-0.2295,-0.94778
1.59983E+15,2,-19.77599,-89.72442,31.37303
1.59983E+15,1,-0.45509,-0.22608,-0.9429
1.59983E+15,2,-18.98251,-90.57894,31.67821
1.59983E+15,1,-0.47121,-0.2129,-0.89554
1.59983E+15,2,-19.40977,-90.82308,31.86132
1.59983E+15,1,-0.45314,-0.21339,-0.876
1.59983E+15,2,-19.89807,-94.30219,32.71584
1.59983E+15,1,-0.44337,-0.21046,-0.82229
1.59983E+15,2,-20.20325,-96.49953,33.81451
1.59983E+15,1,-0.46925,-0.22169,-0.77834
1.59983E+15,2,-20.63051,-98.20856,34.48592
1.59983E+15,1,-0.46095,-0.20948,-0.72414
1.59983E+15,2,-20.14222,-98.2696,34.7911
1.59983E+15,1,-0.50539,-0.20704,-0.71682
1.59983E+15,2,-20.26429,-93.26456,32.77688
1.59983E+15,3,-36.8,-13.08,41.04
1.59983E+15,1,-0.48537,-0.19434,-0.75491
1.59983E+15,2,-20.4474,-90.5179,31.18992
1.59983E+15,1,-0.51515,-0.18653,-0.80374
1.59983E+15,2,-20.32533,-88.13746,30.51851
1.59983E+15,1,-0.52199,-0.18409,-0.85891
1.59983E+15,2,-20.32533,-90.70101,31.06784
1.59983E+15,1,-0.54201,-0.18458,-0.83938
1.59983E+15,2,-21.54607,-94.11908,31.86132
1.59983E+15,1,-0.57277,-0.1753,-0.80081
1.59983E+15,2,-21.6071,-94.05805,32.59377
1.59983E+15,1,-0.59963,-0.15967,-0.772
1.59983E+15,2,-21.11881,-93.87494,32.04443
1.59983E+15,1,-0.63088,-0.14795,-0.77297
1.59983E+15,2,-20.02014,-94.48531,32.83792
1.59983E+15,1,-0.64455,-0.15332,-0.77053
1.59983E+15,2,-19.89807,-93.99701,32.34962
1.59983E+15,1,-0.66604,-0.16114,-0.77053
1.59983E+15,2,-19.83703,-94.11908,33.02103
1.59983E+15,1,-0.66311,-0.14747,-0.74905
1.59983E+15,2,-19.95911,-94.30219,33.02103
1.59983E+15,3,-43.58,-10.89,43.93
1.59983E+15,1,-0.66164,-0.13526,-0.74612
1.59983E+15,2,-19.40977,-93.14249,32.71584
1.59983E+15,1,-0.64699,-0.13868,-0.77688
1.59983E+15,2,-21.91229,-94.72945,32.41066
1.59983E+15,1,-0.65139,-0.13819,-0.79104
1.59983E+15,2,-23.07199,-97.17093,31.80029
1.59983E+15,1,-0.66213,-0.11817,-0.77639
1.59983E+15,2,-23.19407,-98.20856,32.22755
1.59983E+15,1,-0.64602,-0.09473,-0.71682
1.59983E+15,2,-22.82785,-99.79553,33.57036
1.59983E+15,1,-0.66555,-0.06836,-0.62893
1.59983E+15,2,-21.66814,-97.04886,32.71584
1.59983E+15,1,-0.7178,-0.06446,-0.62844
1.59983E+15,2,-19.65392,-93.63079,31.55614
1.59983E+15,1,-0.73293,-0.06446,-0.61086
1.59983E+15,2,-19.53185,-93.26456,30.3354
1.59983E+15,1,-0.79543,-0.09082,-0.59719
1.59983E+15,2,-19.77599,-92.28797,30.51851
1.59983E+15,1,-0.80129,-0.09766,-0.59767
1.59983E+15,2,-21.42399,-94.79049,31.9834
1.59983E+15,3,-49.98,-8.73,46.86
1.59983E+15,1,-0.80911,-0.08887,-0.54884
1.59983E+15,2,-21.24088,-97.17093,34.66903
1.59983E+15,1,-0.79739,-0.06055,-0.55763
1.59983E+15,2,-21.72918,-97.59819,35.03525
1.59983E+15,1,-0.7925,-0.04932,-0.56594
1.59983E+15,2,-21.48503,-99.79553,34.54695
1.59983E+15,1,-0.79495,-0.04346,-0.5591
1.59983E+15,2,-20.9357,-97.29301,33.99762
1.59983E+15,1,-0.78225,-0.04883,-0.55959
1.59983E+15,2,-20.50844,-95.58397,32.59377
1.59983E+15,1,-0.79153,-0.03369,-0.54103
1.59983E+15,2,-20.99673,-93.50871,32.28858
1.59983E+15,1,-0.80325,-0.02832,-0.53957
1.59983E+15,2,-19.22666,-90.09064,32.16651
1.59983E+15,1,-0.78909,-0.01807,-0.59084
1.59983E+15,2,-19.16562,-91.86071,32.53273
1.59983E+15,1,-0.81643,-0.02344,-0.58254
1.59983E+15,2,-20.75259,-96.98782,33.75347
1.59983E+15,1,-0.79543,-0.0293,-0.56496
1.59983E+15,2,-22.03436,-100.58901,34.97421
1.59983E+15,3,-55.89,-6.23,51.03
1.59983E+15,1,-0.81399,-0.00977,-0.47121
1.59983E+15,2,-22.40059,-101.01627,35.15732
1.59983E+15,1,-0.82229,0.01807,-0.42531
1.59983E+15,2,-22.15644,-98.39167,34.66903
1.59983E+15,1,-0.84768,0.0332,-0.4048
1.59983E+15,2,-21.36296,-96.68264,33.57036
1.59983E+15,1,-0.89358,0.03174,-0.39552
1.59983E+15,2,-21.36296,-97.1099,33.50932
1.59983E+15,1,-0.93997,0.04834,-0.38771
1.59983E+15,2,-18.98251,-94.18012,32.83792
1.59983E+15,1,-0.94436,0.05469,-0.39747
1.59983E+15,2,-19.34874,-97.29301,33.08206
1.59983E+15,1,-0.9761,0.04248,-0.37208
1.59983E+15,2,-21.91229,-99.55138,34.91317
1.59983E+15,1,-0.95169,0.04736,-0.42677
1.59983E+15,2,-22.76681,-102.11493,35.46251
1.59983E+15,1,-0.95267,0.03467,-0.40284
1.59983E+15,2,-22.33955,-104.49538,35.40147
1.59983E+15,1,-0.94778,0.05322,-0.34913
1.59983E+15,2,-22.82785,-104.61745,36.13392
1.59983E+15,3,-60.49,-3.98,56.76
1.59983E+15,1,-0.93411,0.06104,-0.29591
1.59983E+15,2,-23.98755,-103.57982,35.64562
1.59983E+15,1,-0.94876,0.08692,-0.2046
1.59983E+15,2,-22.40059,-100.46693,35.34043
1.59983E+15,1,-0.94632,0.1001,-0.23243
1.59983E+15,2,-21.24088,-97.04886,34.05866
1.59983E+15,1,-0.98245,0.08594,-0.26222
1.59983E+15,2,-21.66814,-97.72027,33.87555
1.59983E+15,1,-1.00101,0.06934,-0.29298
1.59983E+15,2,-23.13303,-101.93182,35.21836
1.59983E+15,1,-1.00833,0.07422,-0.24561
1.59983E+15,2,-23.43822,-104.61745,36.74429
1.59983E+15,1,-0.95999,0.10596,-0.18213
1.59983E+15,2,-22.15644,-103.27464,36.56117
1.59983E+15,1,-0.92923,0.12354,-0.1587
1.59983E+15,2,-21.79022,-100.03967,35.58458
1.59983E+15,1,-0.95022,0.11866,-0.1543
1.59983E+15,2,-22.40059,-98.39167,34.73006
1.59983E+15,1,-0.96097,0.10938,-0.20655
1.59983E+15,2,-22.5837,-94.66842,33.75347
1.59983E+15,1,-0.94339,0.09961,-0.24317
1.59983E+15,3,-64.27,-1.9,63.41
1.59983E+15,2,-22.15644,-95.52293,33.50932
1.59983E+15,1,-0.9639,0.12159,-0.17872
1.59983E+15,2,-22.70577,-98.02545,34.60799
1.59983E+15,1,-0.97903,0.14698,-0.10743
1.59983E+15,2,-22.82785,-99.73449,35.58458
1.59983E+15,1,-0.96683,0.14844,-0.12452
1.59983E+15,2,-22.64473,-105.04471,37.35466
1.59983E+15,1,-0.95608,0.1377,-0.1045
1.59983E+15,2,-23.98755,-104.55641,36.80532
1.59983E+15,1,-0.93118,0.19678,0.05371
1.59983E+15,2,-20.63051,-97.17093,33.99762
1.59983E+15,1,-0.89016,0.25684,0.23438
1.59983E+15,2,-14.832,-75.80798,26.24592
1.59983E+15,1,-0.89212,0.27882,0.26075
1.59983E+15,2,-11.0477,-54.81124,18.86044
1.59983E+15,1,-0.87844,0.29298,0.37745
1.59983E+15,2,-3.296,-14.832,5.31022
1.59983E+15,1,-0.89651,0.29884,0.28956
1.59983E+15,2,6.46992,15.9917,-6.40889
1.59983E+15,3,-66.9,0.46,69.71
1.59983E+15,1,-0.95608,0.27149,0.27638
1.59983E+15,2,8.72829,38.63643,-14.09955
1.59983E+15,1,-0.96731,0.29005,0.30177
1.59983E+15,2,13.73333,64.21094,-22.52266
1.59983E+15,1,-0.88919,0.25733,0.25538
1.59983E+15,2,18.55525,87.03879,-30.88473
1.59983E+15,1,-0.86868,0.23145,0.26466
1.59983E+15,2,23.37718,108.76797,-37.72088
1.59983E+15,1,-0.88235,0.22462,0.14795
1.59983E+15,2,27.83288,124.63759,-43.82458
1.59983E+15,1,-0.91604,0.12745,-0.02441
1.59983E+15,2,29.48088,131.29063,-42.72591
1.59983E+15,1,-0.93948,0.16602,-0.1294
1.59983E+15,2,30.21332,134.58663,-44.61806
1.59983E+15,1,-0.94534,0.11817,-0.22706
1.59983E+15,2,25.81866,131.96203,-46.57125
1.59983E+15,1,-0.94778,0.05274,-0.24073
1.59983E+15,2,23.68236,113.95611,-39.12473
1.59983E+15,1,-0.95413,0.0791,-0.26856
1.59983E+15,2,21.42399,107.97449,-35.70666
1.59983E+15,1,-0.95364,0.07715,-0.3003
1.59983E+15,2,23.56029,103.82397,-36.31703
1.59983E+15,3,-72.9,0.02,71.33
1.59983E+15,1,-0.93118,0.08448,-0.26075
1.59983E+15,2,21.72918,95.58397,-33.32621
1.59983E+15,1,-0.92434,0.09717,-0.28468
1.59983E+15,2,19.77599,96.6216,-32.10547
1.59983E+15,1,-0.92141,0.06592,-0.44386
1.59983E+15,2,18.98251,95.95019,-33.57036
1.59983E+15,1,-0.98294,0.04785,-0.45851
1.59983E+15,2,19.04355,92.53212,-33.20414
1.59983E+15,1,-0.97562,0.10059,-0.42238
1.59983E+15,2,20.26429,87.09983,-30.70162
1.59983E+15,1,-0.93802,0.09961,-0.32521
1.59983E+15,2,21.30192,87.40501,-31.86132
1.59983E+15,1,-0.89944,0.11035,-0.26173
1.59983E+15,2,23.2551,89.90753,-32.71584
1.59983E+15,1,-0.86331,0.07959,-0.32862
1.59983E+15,2,22.70577,92.83731,-35.09629
1.59983E+15,1,-0.88968,0.02051,-0.38966
1.59983E+15,2,21.91229,97.84234,-36.37806
1.59983E+15,1,-0.90677,0.0332,-0.43947
1.59983E+15,2,22.46162,96.19434,-35.46251
1.59983E+15,3,-65.45,-0.28,66.2
1.59983E+15,1,-0.89944,0.02588,-0.38136
1.59983E+15,2,20.4474,91.6776,-34.18073
1.59983E+15,1,-0.88528,0.02832,-0.30274
1.59983E+15,2,19.95911,90.39583,-33.20414
1.59983E+15,1,-0.876,-0.00342,-0.25245
1.59983E+15,2,20.32533,91.86071,-34.3028
1.59983E+15,1,-0.87698,-0.00439,-0.32374
1.59983E+15,2,22.46162,98.69686,-35.40147
1.59983E+15,1,-0.85549,0.01953,-0.40138
1.59983E+15,2,22.64473,100.16175,-37.35466
1.59983E+15,1,-0.86575,-0.02344,-0.41408
1.59983E+15,2,22.33955,99.00204,-36.37806
1.59983E+15,1,-0.83547,-0.0459,-0.41652
1.59983E+15,2,21.17985,98.7579,-34.18073
1.59983E+15,1,-0.8301,-0.03613,-0.41408
1.59983E+15,2,20.20325,97.29301,-32.83792
1.59983E+15,1,-0.79348,-0.04248,-0.44533
1.59983E+15,2,19.2877,96.07227,-32.59377
1.59983E+15,1,-0.83059,-0.05127,-0.47951
1.59983E+15,2,18.43318,97.65923,-33.20414
1.59983E+15,3,-61.89,-2.79,59.34
1.59983E+15,1,-0.83401,-0.04541,-0.51076
1.59983E+15,2,18.25007,97.1099,-33.50932
1.59983E+15,1,-0.82327,-0.04688,-0.52492
1.59983E+15,2,19.47081,99.12412,-33.50932
1.59983E+15,1,-0.79592,-0.04834,-0.58644
1.59983E+15,2,19.71496,101.62664,-34.24177
1.59983E+15,1,-0.78909,-0.03565,-0.63039
1.59983E+15,2,20.81362,105.83819,-35.34043
1.59983E+15,1,-0.77932,-0.03662,-0.69289
1.59983E+15,2,21.36296,105.59404,-36.01184
1.59983E+15,1,-0.77981,-0.05567,-0.73684
1.59983E+15,2,22.0954,102.29804,-35.58458
1.59983E+15,1,-0.77004,-0.07617,-0.76272
1.59983E+15,2,21.66814,97.17093,-33.6314
1.59983E+15,1,-0.74856,-0.07764,-0.73684
1.59983E+15,2,21.11881,93.08145,-32.53273
1.59983E+15,1,-0.71926,-0.06348,-0.67971
1.59983E+15,2,21.72918,90.27375,-31.43406
1.59983E+15,1,-0.68703,-0.04883,-0.62453
1.59983E+15,2,23.01096,91.49449,-32.16651
1.59983E+15,3,-57.68,-5.19,53.91
1.59983E+15,1,-0.65871,-0.07617,-0.61818
1.59983E+15,2,23.56029,90.70101,-32.77688
1.59983E+15,1,-0.68557,-0.10889,-0.62014
1.59983E+15,2,23.31614,93.63079,-33.87555
1.59983E+15,1,-0.66408,-0.12696,-0.66457
1.59983E+15,2,22.94992,94.42427,-34.54695
1.59983E+15,1,-0.66945,-0.1377,-0.65871
1.59983E+15,2,21.97333,93.56975,-34.7911
1.59983E+15,1,-0.67776,-0.14502,-0.6924
1.59983E+15,2,21.36296,91.61657,-34.60799
1.59983E+15,1,-0.65969,-0.17383,-0.72365
1.59983E+15,2,19.89807,87.28294,-33.57036
1.59983E+15,1,-0.67336,-0.18653,-0.72024
1.59983E+15,2,18.61629,86.36738,-32.77688
1.59983E+15,1,-0.65627,-0.17139,-0.72463
1.59983E+15,2,19.34874,89.48027,-33.1431
1.59983E+15,1,-0.63771,-0.15137,-0.7261
1.59983E+15,2,19.89807,92.89834,-33.6314
1.59983E+15,1,-0.65578,-0.13379,-0.7637
1.59983E+15,2,21.36296,98.14753,-35.2794
1.59983E+15,3,-52.1,-7.46,48.53
1.59983E+15,1,-0.61721,-0.14698,-0.83206
1.59983E+15,2,22.21747,98.69686,-35.40147
1.59983E+15,1,-0.61672,-0.14405,-0.83059
1.59983E+15,2,22.15644,97.84234,-34.24177
1.59983E+15,1,-0.58889,-0.1377,-0.81741
1.59983E+15,2,22.46162,95.21775,-33.1431
1.59983E+15,1,-0.54299,-0.13575,-0.75588
1.59983E+15,2,20.9357,92.10486,-32.28858
1.59983E+15,1,-0.53175,-0.15577,-0.72073
1.59983E+15,2,21.42399,92.28797,-32.59377
1.59983E+15,1,-0.48146,-0.18311,-0.73
1.59983E+15,2,20.75259,91.61657,-32.83792
1.59983E+15,1,-0.50002,-0.21973,-0.73293
1.59983E+15,2,21.6071,95.09568,-33.93658
1.59983E+15,1,-0.4629,-0.24171,-0.76858
1.59983E+15,2,20.14222,97.47612,-35.58458
1.59983E+15,1,-0.4546,-0.26222,-0.76516
1.59983E+15,2,20.56948,99.18516,-36.19495
1.59983E+15,1,-0.42824,-0.27686,-0.83108
1.59983E+15,2,19.83703,99.79553,-36.25599
1.59983E+15,3,-45.59,-9.99,45.07
1.59983E+15,1,-0.43019,-0.292,-0.91897
1.59983E+15,2,19.40977,98.63582,-35.64562
1.59983E+15,1,-0.41554,-0.30323,-0.99271
1.59983E+15,2,17.94488,93.3256,-33.6314
1.59983E+15,1,-0.38771,-0.27735,-0.99564
1.59983E+15,2,16.96829,90.45686,-32.95999
1.59983E+15,1,-0.3589,-0.24512,-0.95706
1.59983E+15,2,17.09037,88.07642,-32.77688
1.59983E+15,1,-0.37794,-0.22315,-0.91165
1.59983E+15,2,18.7994,91.12827,-32.89895
1.59983E+15,1,-0.36232,-0.19922,-0.91067
1.59983E+15,2,19.34874,92.47108,-33.81451
1.59983E+15,1,-0.33546,-0.21534,-0.90823
1.59983E+15,2,21.48503,93.93597,-34.48592
1.59983E+15,1,-0.33399,-0.24219,-0.91067
1.59983E+15,2,21.72918,93.87494,-33.81451
1.59983E+15,1,-0.34864,-0.24854,-0.87063
1.59983E+15,2,21.36296,93.20353,-33.75347
1.59983E+15,1,-0.3628,-0.27442,-0.85794
1.59983E+15,2,20.02014,90.94516,-33.38725
1.59983E+15,3,-38.84,-12.44,42.11
1.59983E+15,1,-0.35548,-0.29688,-0.87991
1.59983E+15,2,18.43318,88.01538,-32.71584
1.59983E+15,1,-0.32521,-0.30909,-0.90237
1.59983E+15,2,18.18903,88.01538,-32.65481
1.59983E+15,1,-0.29249,-0.30274,-0.91507
1.59983E+15,2,17.70074,88.74783,-33.44829
1.59983E+15,1,-0.33741,-0.30372,-0.93802
1.59983E+15,2,17.76177,91.12827,-33.26518
1.59983E+15,1,-0.24952,-0.27931,-0.918
1.59983E+15,2,19.04355,94.9736,-34.42488
1.59983E+15,1,-0.24122,-0.29737,-0.94388
1.59983E+15,2,20.9357,99.12412,-35.9508
1.59983E+15,1,-0.19337,-0.29591,-0.98343
1.59983E+15,2,21.48503,98.08649,-34.36384
1.59983E+15,1,-0.2046,-0.29786,-0.98196
1.59983E+15,2,21.6071,96.74368,-34.24177
1.59983E+15,1,-0.13672,-0.29737,-0.9302
1.59983E+15,2,22.40059,92.34901,-33.99762
1.59983E+15,1,-0.12452,-0.30958,-0.84036
1.59983E+15,2,22.70577,91.73864,-33.99762
1.59983E+15,1,-0.07813,-0.30958,-0.8135
1.59983E+15,2,22.5837,90.76205,-34.60799
1.59983E+15,3,-31.76,-14.44,40.76
1.59983E+15,1,-0.10596,-0.34132,-0.83987
1.59983E+15,2,20.99673,93.14249,-35.15732
1.59983E+15,1,-0.03858,-0.33839,-0.86868
1.59983E+15,2,21.66814,95.4619,-35.09629
1.59983E+15,1,-0.01123,-0.33839,-0.87942
1.59983E+15,2,22.40059,96.68264,-35.88977
1.59983E+15,1,-0.01611,-0.34669,-0.91116
1.59983E+15,2,22.82785,98.45271,-35.70666
1.59983E+15,1,-0.05469,-0.34669,-1.01175
1.59983E+15,2,21.42399,100.4059,-36.07288
1.59983E+15,1,-0.01709,-0.37306,-1.03519
1.59983E+15,2,22.40059,98.2696,-34.60799
1.59983E+15,1,0.02979,-0.36476,-1.05618
1.59983E+15,2,22.0954,93.75286,-32.95999
1.59983E+15,1,0.00342,-0.35841,-1.0596
1.59983E+15,2,21.66814,90.39583,-32.04443
1.59983E+15,1,0.00537,-0.34474,-0.97757
1.59983E+15,2,21.85125,91.6776,-32.65481
1.59983E+15,1,0.02344,-0.3423,-0.93167
1.59983E+15,2,22.33955,95.4619,-34.11969
1.59983E+15,3,-23.99,-15.76,39.98
1.59983E+15,1,0.08838,-0.35792,-0.91067
1.59983E+15,2,23.80444,98.69686,-34.73006
1.59983E+15,1,0.08399,-0.42091,-0.95022
1.59983E+15,2,22.70577,99.67345,-35.46251
1.59983E+15,1,0.16163,-0.3921,-0.94729
1.59983E+15,2,22.82785,99.30723,-36.13392
1.59983E+15,1,0.21241,-0.38673,-0.8887
1.59983E+15,2,23.7434,94.72945,-34.60799
1.59983E+15,1,0.18946,-0.38624,-0.84622
1.59983E+15,2,22.82785,94.42427,-34.48592
1.59983E+15,1,0.11426,-0.41798,-0.9346
1.59983E+15,2,20.63051,93.63079,-33.69243
1.59983E+15,1,0.09766,-0.46681,-1.0889
1.59983E+15,2,16.23585,76.29627,-26.30696
1.59983E+15,1,0.24171,-0.48439,-1.16312
1.59983E+15,2,9.64385,48.03613,-17.39555
1.59983E+15,1,0.1963,-0.51515,-1.26029
1.59983E+15,2,3.96741,15.9917,-6.71407
1.59983E+15,1,0.11963,-0.49074,-1.22367
1.59983E+15,2,-3.05185,-11.47496,2.44148
1.59983E+15,3,-16.84,-16.86,42.09
1.59983E+15,1,0.08545,-0.44679,-1.15433
1.59983E+15,2,-8.05689,-33.1431,10.19318
1.59983E+15,1,0.17432,-0.43361,-1.08255
1.59983E+15,2,-11.84118,-52.12561,17.33451
1.59983E+15,1,0.25831,-0.4839,-1.07913
1.59983E+15,2,-17.88385,-77.39494,27.28355
1.59983E+15,1,0.13184,-0.49269,-1.2056
1.59983E+15,2,-25.57451,-100.4059,35.21836
1.59983E+15,1,0.16749,-0.44142,-1.15091
1.59983E+15,2,-29.29777,-119.02219,42.17658
1.59983E+15,1,0.14991,-0.4048,-1.03909
1.59983E+15,2,-29.72503,-130.13092,46.69332
1.59983E+15,1,0.1377,-0.38868,-0.90188
1.59983E+15,2,-30.70162,-130.68026,47.24265
1.59983E+15,1,0.17383,-0.34816,-0.76955
1.59983E+15,2,-28.01599,-129.03226,49.07376
1.59983E+15,1,0.07617,-0.31886,-0.81887
1.59983E+15,2,-26.61214,-117.80145,45.22843
1.59983E+15,1,0.03565,-0.29298,-0.80178
1.59983E+15,2,-23.98755,-104.61745,40.77273
1.59983E+15,3,-6.73,-16.08,43.88
1.59983E+15,1,0.04981,-0.28516,-0.78713
1.59983E+15,2,-19.83703,-96.1333,36.37806
1.59983E+15,1,0.05176,-0.31056,-0.86575
1.59983E+15,2,-17.51762,-91.12827,32.47169
1.59983E+15,1,0.05371,-0.33497,-0.96097
1.59983E+15,2,-18.12799,-92.71523,31.55614
1.59983E+15,1,0.05762,-0.32765,-0.93997
1.59983E+15,2,-19.34874,-98.02545,33.50932
1.59983E+15,1,-0.04541,-0.30958,-0.92141
1.59983E+15,2,-19.34874,-98.45271,33.32621
1.59983E+15,1,-0.04785,-0.28809,-0.83743
1.59983E+15,2,-18.31111,-94.11908,32.53273
1.59983E+15,1,-0.0708,-0.29054,-0.82962
1.59983E+15,2,-17.70074,-88.93094,31.37303
1.59983E+15,1,-0.06494,-0.31397,-0.90481
1.59983E+15,2,-18.06696,-89.17508,31.37303
1.59983E+15,1,-0.08643,-0.34181,-0.94388
1.59983E+15,2,-18.7994,-88.3816,31.80029
1.59983E+15,1,-0.07813,-0.32618,-0.93753
1.59983E+15,2,-20.9357,-92.59316,33.1431
1.59983E+15,3,-20.71,-17.24,41.28
1.59983E+15,1,-0.1211,-0.30372,-0.87161
1.59983E+15,2,-22.21747,-94.54634,33.93658
1.59983E+15,1,-0.17432,-0.29542,-0.89749
1.59983E+15,2,-22.5837,-94.66842,34.18073
1.59983E+15,1,-0.2129,-0.29151,-0.9429
1.59983E+15,2,-23.98755,-93.63079,32.71584
1.59983E+15,1,-0.26417,-0.31397,-0.98441
1.59983E+15,2,-23.98755,-94.54634,33.50932
1.59983E+15,1,-0.2588,-0.28565,-0.96097
1.59983E+15,2,-23.92651,-94.18012,33.50932
1.59983E+15,1,-0.30177,-0.27784,-0.96341
1.59983E+15,2,-22.15644,-94.9736,33.93658
1.59983E+15,1,-0.28907,-0.26612,-0.92337
1.59983E+15,2,-21.11881,-91.79968,33.26518
1.59983E+15,1,-0.25343,-0.26612,-0.92483
1.59983E+15,2,-19.89807,-91.37242,32.71584
1.59983E+15,1,-0.2505,-0.27247,-0.95657
1.59983E+15,2,-19.40977,-92.34901,32.16651
1.59983E+15,1,-0.2505,-0.29249,-0.97366
1.59983E+15,2,-19.77599,-96.25538,33.32621
1.59983E+15,3,-27.86,-15.12,40.1
1.59983E+15,1,-0.2544,-0.29005,-0.92727
1.59983E+15,2,-21.17985,-99.24619,33.93658
1.59983E+15,1,-0.28663,-0.27589,-0.84866
1.59983E+15,2,-19.53185,-98.7579,34.97421
1.59983E+15,1,-0.30519,-0.24512,-0.7925
1.59983E+15,2,-19.16562,-96.74368,34.3028
1.59983E+15,1,-0.35011,-0.24708,-0.79055
1.59983E+15,2,-18.98251,-94.24116,33.26518
1.59983E+15,1,-0.33497,-0.24708,-0.78567
1.59983E+15,2,-18.7994,-92.41005,32.59377
1.59983E+15,1,-0.38478,-0.24805,-0.80227
1.59983E+15,2,-18.86044,-91.49449,32.28858
1.59983E+15,1,-0.39991,-0.23389,-0.80667
1.59983E+15,2,-19.40977,-91.73864,32.28858
1.59983E+15,1,-0.47365,-0.24708,-0.83059
1.59983E+15,2,-20.56948,-93.93597,32.47169
1.59983E+15,1,-0.4922,-0.24317,-0.86673
1.59983E+15,2,-21.11881,-95.15671,33.32621
1.59983E+15,1,-0.5298,-0.22022,-0.88528
1.59983E+15,2,-22.0954,-95.21775,32.77688
1.59983E+15,3,-34.22,-13.68,41.08
1.59983E+15,1,-0.53224,-0.19922,-0.85745
1.59983E+15,2,-21.11881,-94.18012,33.26518
1.59983E+15,1,-0.53224,-0.16163,-0.7925
1.59983E+15,2,-21.6071,-91.79968,32.41066
1.59983E+15,1,-0.54689,-0.15918,-0.79153
1.59983E+15,2,-19.65392,-89.48027,32.10547
1.59983E+15,1,-0.56349,-0.17188,-0.79495
1.59983E+15,2,-19.04355,-87.46605,31.73925
1.59983E+15,1,-0.59181,-0.1919,-0.8428
1.59983E+15,2,-19.47081,-88.80886,31.92236
1.59983E+15,1,-0.57814,-0.19971,-0.85549
1.59983E+15,2,-21.36296,-92.77627,32.34962
1.59983E+15,1,-0.58205,-0.18848,-0.81936
1.59983E+15,2,-22.76681,-96.1333,33.02103
1.59983E+15,1,-0.55324,-0.17335,-0.76272
1.59983E+15,2,-23.98755,-96.68264,32.65481
1.59983E+15,1,-0.54054,-0.17627,-0.73635
1.59983E+15,2,-21.97333,-97.53716,33.38725
1.59983E+15,1,-0.55519,-0.16944,-0.75002
1.59983E+15,2,-22.46162,-95.52293,32.89895
1.59983E+15,1,-0.54787,-0.16895,-0.76174
1.59983E+15,2,-21.54607,-93.8139,32.22755
1.59983E+15,3,-42.23,-11.79,44.1
1.59983E+15,1,-0.57717,-0.15088,-0.76077
1.59983E+15,2,-20.69155,-92.83731,32.41066
1.59983E+15,1,-0.59816,-0.13184,-0.71242
1.59983E+15,2,-19.53185,-91.79968,31.9834
1.59983E+15,1,-0.64016,-0.11768,-0.72219
1.59983E+15,2,-19.89807,-91.06723,31.73925
1.59983E+15,1,-0.69143,-0.11524,-0.74026
1.59983E+15,2,-19.34874,-94.24116,31.80029
1.59983E+15,1,-0.70412,-0.12256,-0.72219
1.59983E+15,2,-18.7994,-98.14753,32.89895
1.59983E+15,1,-0.73928,-0.12696,-0.6802
1.59983E+15,2,-20.26429,-99.79553,33.57036
1.59983E+15,1,-0.75051,-0.11084,-0.60891
1.59983E+15,2,-20.63051,-99.18516,32.95999
1.59983E+15,1,-0.74758,-0.09815,-0.56984
1.59983E+15,2,-19.77599,-95.09568,31.92236
1.59983E+15,1,-0.71877,-0.08448,-0.62551
1.59983E+15,2,-19.89807,-94.9736,30.88473
1.59983E+15,1,-0.74465,-0.09278,-0.65383
1.59983E+15,2,-21.05777,-93.20353,29.35881
1.59983E+15,3,-48.49,-9.1,46.68
1.59983E+15,1,-0.73977,-0.10596,-0.69973
1.59983E+15,2,-20.14222,-93.99701,31.06784
1.59983E+15,1,-0.73977,-0.09668,-0.65285
1.59983E+15,2,-20.4474,-95.88916,32.77688
1.59983E+15,1,-0.75246,-0.06836,-0.62941
1.59983E+15,2,-20.56948,-96.80471,35.03525
1.59983E+15,1,-0.75491,-0.04541,-0.60109
1.59983E+15,2,-21.30192,-97.90338,34.91317
1.59983E+15,1,-0.78518,-0.03662,-0.5381
1.59983E+15,2,-21.85125,-98.45271,34.85214
1.59983E+15,1,-0.81545,-0.02051,-0.50783
1.59983E+15,2,-21.66814,-94.85153,33.69243
1.59983E+15,1,-0.79739,-0.02393,-0.48878
1.59983E+15,2,-21.17985,-95.82812,33.6314
1.59983E+15,1,-0.85452,-0.01758,-0.45607
1.59983E+15,2,-21.24088,-91.43345,32.41066
1.59983E+15,1,-0.86135,-0.02002,-0.52101
1.59983E+15,2,-20.26429,-91.0062,32.47169
1.59983E+15,1,-0.87893,-0.03711,-0.52687
1.59983E+15,2,-21.85125,-94.18012,32.71584
1.59983E+15,3,-53.81,-6.86,50.53
1.59983E+15,1,-0.9219,-0.03076,-0.5425
1.59983E+15,2,-22.82785,-96.68264,33.75347
1.59983E+15,1,-0.90286,-0.0127,-0.51955
1.59983E+15,2,-21.85125,-99.97864,34.48592
1.59983E+15,1,-0.88968,0.00098,-0.45119
1.59983E+15,2,-21.11881,-100.34486,34.66903
1.59983E+15,1,-0.87991,0.01123,-0.44923
1.59983E+15,2,-20.81362,-98.45271,34.36384
1.59983E+15,1,-0.86526,0.00293,-0.48634
1.59983E+15,2,-20.75259,-98.33064,33.50932
