Timestamp(us),Sensor id,Value 0,Value 1,Value 2  
1.59983E+15,1,0.18751,-0.49416,-1.19974
1.59983E+15,2,-10.80355,-39.36888,13.36711
1.59983E+15,1,0.15381,-0.55275,-1.37651
1.59983E+15,2,-19.83703,-75.13657,25.51347
1.59983E+15,1,0.13721,-0.50587,-1.37748
1.59983E+15,2,-26.97836,-107.48619,36.74429
1.59983E+15,1,0.18018,-0.46388,-1.17972
1.59983E+15,2,-32.22755,-132.93863,49.07376
1.59983E+15,1,0.09229,-0.42677,-1.0557
1.59983E+15,2,-35.88977,-149.5407,56.09302
1.59983E+15,1,0.06104,-0.41163,-1.04593
1.59983E+15,2,-37.35466,-158.57418,58.22932
1.59983E+15,1,0.20801,-0.40675,-0.98587
1.59983E+15,2,-39.55199,-167.42454,59.45006
1.59983E+15,1,0.22901,-0.4004,-0.95657
1.59983E+15,2,-39.61303,-173.71136,62.62398
1.59983E+15,1,0.19434,-0.33448,-0.79006
1.59983E+15,2,-38.39228,-171.45299,61.40324
1.59983E+15,1,0.0542,-0.29786,-0.78713
1.59983E+15,2,-34.97421,-164.49477,59.93835
1.59983E+15,1,-0.00098,-0.29884,-0.89895
1.59983E+15,2,-34.73006,-160.71047,56.09302
1.59983E+15,1,-0.06201,-0.3296,-0.9761
1.59983E+15,2,-33.32621,-152.28736,52.85806
1.59983E+15,1,-0.03418,-0.34376,-0.95315
1.59983E+15,2,-32.77688,-146.9161,51.2711
1.59983E+15,1,-0.04639,-0.29884,-0.79055
1.59983E+15,2,-32.04443,-145.69536,51.69836
1.59983E+15,1,-0.11914,-0.27247,-0.82327
1.59983E+15,2,-28.32118,-138.61507,50.35554
1.59983E+15,1,-0.18018,-0.28224,-0.93509
1.59983E+15,2,-29.48088,-131.35166,46.9985
1.59983E+15,1,-0.17627,-0.29933,-0.94534
1.59983E+15,2,-28.62636,-130.98544,45.53362
1.59983E+15,1,-0.18213,-0.33302,-0.97562
1.59983E+15,2,-28.26014,-135.38011,47.60887
1.59983E+15,1,-0.26563,-0.31202,-0.91116
1.59983E+15,2,-30.76266,-132.99966,47.73095
1.59983E+15,1,-0.21827,-0.25636,-0.76223
1.59983E+15,2,-29.60295,-129.7647,46.3271
1.59983E+15,1,-0.27393,-0.21827,-0.82229
1.59983E+15,2,-27.0394,-128.17774,45.8388
1.59983E+15,1,-0.31056,-0.26319,-0.99905
1.59983E+15,2,-28.50429,-128.54396,44.31288
1.59983E+15,1,-0.31739,-0.28956,-1.02152
1.59983E+15,2,-31.31199,-133.97626,45.28947
1.59983E+15,1,-0.32032,-0.28907,-0.93362
1.59983E+15,2,-27.83288,-136.41774,47.85302
1.59983E+15,1,-0.35255,-0.23878,-0.87307
1.59983E+15,2,-29.05362,-136.96707,49.19584
1.59983E+15,1,-0.33155,-0.19581,-0.73928
1.59983E+15,2,-28.26014,-129.88678,47.12058
1.59983E+15,1,-0.39991,-0.18458,-0.78957
1.59983E+15,2,-26.18488,-124.8207,44.61806
1.59983E+15,1,-0.40919,-0.25587,-0.94729
1.59983E+15,2,-28.87051,-128.97122,43.70251
1.59983E+15,1,-0.41359,-0.27052,-1.0054
1.59983E+15,2,-29.23673,-132.99966,46.26606
1.59983E+15,1,-0.46193,-0.28516,-0.9053
1.59983E+15,2,-29.05362,-137.88263,48.6465
1.59983E+15,1,-0.48195,-0.21729,-0.78225
1.59983E+15,2,-31.80029,-137.5164,48.28028
1.59983E+15,1,-0.44093,-0.14844,-0.69875
1.59983E+15,2,-28.6874,-133.549,47.91406
1.59983E+15,1,-0.54006,-0.13868,-0.75686
1.59983E+15,2,-27.83288,-130.68026,46.3271
1.59983E+15,1,-0.51369,-0.20215,-0.84036
1.59983E+15,2,-29.05362,-132.32826,44.98428
1.59983E+15,1,-0.5464,-0.22657,-0.91458
1.59983E+15,2,-31.92236,-135.74633,45.35051
1.59983E+15,1,-0.60353,-0.19874,-0.82229
1.59983E+15,2,-31.9834,-141.60588,49.25687
1.59983E+15,1,-0.61184,-0.13135,-0.65871
1.59983E+15,2,-30.82369,-141.48381,49.56206
1.59983E+15,1,-0.55324,-0.10938,-0.60842
1.59983E+15,2,-28.80947,-134.76974,47.54784
1.59983E+15,1,-0.65578,-0.07178,-0.66799
1.59983E+15,2,-28.99258,-128.605,45.41154
1.59983E+15,1,-0.65334,-0.12745,-0.73635
1.59983E+15,2,-28.74844,-130.80233,43.82458
1.59983E+15,1,-0.70315,-0.15723,-0.8301
1.59983E+15,2,-29.05362,-134.89181,45.96088
1.59983E+15,1,-0.73733,-0.13282,-0.72951
1.59983E+15,2,-31.43406,-138.55403,48.40236
1.59983E+15,1,-0.71926,-0.07422,-0.58156
1.59983E+15,2,-29.66399,-138.12677,48.89065
1.59983E+15,1,-0.6426,-0.04541,-0.51027
1.59983E+15,2,-29.29777,-131.4127,45.59465
1.59983E+15,1,-0.74807,-0.04102,-0.57179
1.59983E+15,2,-27.89392,-127.38426,43.70251
1.59983E+15,1,-0.78323,-0.09082,-0.68459
1.59983E+15,2,-29.29777,-132.20618,44.06873
1.59983E+15,1,-0.76272,-0.12354,-0.76272
1.59983E+15,2,-29.96918,-139.83581,46.57125
1.59983E+15,1,-0.80862,-0.09375,-0.6133
1.59983E+15,2,-32.83792,-140.01892,48.70754
1.59983E+15,1,-0.77151,-0.00684,-0.44337
1.59983E+15,2,-30.76266,-140.87344,50.11139
1.59983E+15,1,-0.72219,0.00537,-0.38185
1.59983E+15,2,-29.11466,-133.0607,45.16739
1.59983E+15,1,-0.84622,-0.0166,-0.56154
1.59983E+15,2,-29.78607,-130.74129,43.64147
1.59983E+15,1,-0.91214,-0.04981,-0.58644
1.59983E+15,2,-31.31199,-137.27226,45.71673
1.59983E+15,1,-0.84231,-0.07617,-0.58303
1.59983E+15,2,-30.94577,-142.58248,47.73095
1.59983E+15,1,-0.90921,-0.02441,-0.4546
1.59983E+15,2,-32.41066,-145.87848,51.02695
1.59983E+15,1,-0.78713,0.05176,-0.25538
1.59983E+15,2,-32.04443,-144.29151,50.66073
1.59983E+15,1,-0.78665,0.04639,-0.3672
1.59983E+15,2,-30.15229,-134.83077,46.63228
1.59983E+15,1,-0.90384,0.02051,-0.45363
1.59983E+15,2,-32.34962,-134.58663,45.89984
1.59983E+15,1,-0.91311,0.02051,-0.42335
1.59983E+15,2,-31.06784,-142.03314,48.95169
1.59983E+15,1,-0.96878,0.02393,-0.44679
1.59983E+15,2,-31.73925,-148.86929,51.69836
1.59983E+15,1,-0.89993,0.05908,-0.2544
1.59983E+15,2,-34.18073,-150.82247,53.52947
1.59983E+15,1,-0.8262,0.125,-0.14551
1.59983E+15,2,-29.72503,-141.60588,50.11139
1.59983E+15,1,-0.9097,0.12549,-0.17774
1.59983E+15,2,-29.78607,-139.10337,48.70754
1.59983E+15,1,-0.90774,0.0669,-0.27442
1.59983E+15,2,-31.80029,-146.73299,50.05036
1.59983E+15,1,-0.99661,0.06055,-0.37062
1.59983E+15,2,-32.71584,-146.85507,49.1348
1.59983E+15,1,-0.91751,0.10889,-0.20411
1.59983E+15,2,-33.20414,-149.60173,51.14902
1.59983E+15,1,-0.87356,0.1709,-0.01758
1.59983E+15,2,-30.76266,-144.23048,50.53865
1.59983E+15,1,-0.90628,0.17481,-0.03516
1.59983E+15,2,-29.23673,-136.41774,46.9985
1.59983E+15,1,-0.89407,0.13916,-0.11621
1.59983E+15,2,-30.03021,-137.5164,48.09717
1.59983E+15,1,-1.04056,0.14258,-0.23194
1.59983E+15,2,-30.64058,-143.92529,50.05036
1.59983E+15,1,-0.98441,0.13135,-0.10987
1.59983E+15,2,-31.9834,-148.74722,52.12561
1.59983E+15,1,-0.8887,0.16114,-0.00293
1.59983E+15,2,-31.61718,-145.63433,50.72176
1.59983E+15,1,-0.89358,0.21241,0.07276
1.59983E+15,2,-30.94577,-143.31492,50.84384
1.59983E+15,1,-0.89065,0.21778,0.06787
1.59983E+15,2,-29.29777,-138.12677,48.58547
1.59983E+15,1,-0.97024,0.146,-0.15528
1.59983E+15,2,-31.12888,-138.24885,47.54784
1.59983E+15,1,-0.98148,0.16065,0.00098
1.59983E+15,2,-32.34962,-147.52647,51.82043
1.59983E+15,1,-0.93216,0.23585,0.11914
1.59983E+15,2,-31.55614,-147.03818,51.63732
1.59983E+15,1,-0.89456,0.21436,0.13575
1.59983E+15,2,-32.34962,-144.71877,50.72176
1.59983E+15,1,-0.86184,0.24903,0.2046
1.59983E+15,2,-30.82369,-145.32914,52.00354
1.59983E+15,1,-0.94876,0.27247,0.19727
1.59983E+15,2,-29.78607,-135.74633,47.18162
1.59983E+15,1,-0.94388,0.23829,0.28663
1.59983E+15,2,-28.93155,-130.253,45.10636
1.59983E+15,1,-0.81692,0.23145,0.12989
1.59983E+15,2,-28.44325,-137.08914,48.95169
1.59983E+15,1,-0.93851,0.24708,0.1792
1.59983E+15,2,-31.18992,-137.5164,48.82962
1.59983E+15,1,-0.93851,0.24659,0.23731
1.59983E+15,2,-31.06784,-140.141,48.6465
1.59983E+15,1,-0.80471,0.22266,0.15186
1.59983E+15,2,-32.22755,-147.09922,52.9191
1.59983E+15,1,-0.93362,0.33741,0.48488
1.59983E+15,2,-32.77688,-145.93951,51.9425
1.59983E+15,1,-0.8135,0.32472,0.45216
1.59983E+15,2,-29.48088,-140.56825,48.46339
1.59983E+15,1,-0.7593,0.22364,0.29102
1.59983E+15,2,-29.41984,-135.13596,48.58547
1.59983E+15,1,-0.89749,0.33546,0.44288
1.59983E+15,2,-28.74844,-130.86337,45.65569
1.59983E+15,1,-0.83157,0.2754,0.35401
1.59983E+15,2,-28.26014,-133.18278,46.08295
1.59983E+15,1,-0.76077,0.23634,0.26466
1.59983E+15,2,-29.90814,-135.99048,48.46339
1.59983E+15,1,-0.80374,0.30811,0.41408
1.59983E+15,2,-31.43406,-133.85418,46.44917
1.59983E+15,1,-0.79983,0.32716,0.56642
1.59983E+15,2,-29.29777,-136.29566,48.15821
1.59983E+15,1,-0.74026,0.32765,0.41896
1.59983E+15,2,-28.99258,-136.17359,48.95169
1.59983E+15,1,-0.81057,0.30274,0.49269
1.59983E+15,2,-30.27436,-134.34248,47.42576
1.59983E+15,1,-0.77053,0.33448,0.57131
1.59983E+15,2,-29.11466,-137.08914,48.15821
1.59983E+15,1,-0.70998,0.30811,0.48097
1.59983E+15,2,-30.39644,-139.89685,50.17243
1.59983E+15,1,-0.74026,0.3003,0.48341
1.59983E+15,2,-32.22755,-140.75137,51.08798
1.59983E+15,1,-0.65725,0.35108,0.69045
1.59983E+15,2,-30.45747,-140.20203,50.84384
1.59983E+15,1,-0.62062,0.43605,0.99515
1.59983E+15,2,-25.69658,-124.1493,44.00769
1.59983E+15,1,-0.15479,0.22852,0.82327
1.59983E+15,2,-11.84118,-84.10901,29.41984
1.59983E+15,1,-0.63283,0.55959,1.00687
1.59983E+15,2,-4.4557,-56.76443,21.36296
1.59983E+15,1,-0.94632,0.71926,1.05911
1.59983E+15,2,-6.65304,-32.53273,11.41392
1.59983E+15,1,-0.91458,0.34425,0.80667
1.59983E+15,2,-9.46074,-17.76177,3.96741
1.59983E+15,1,-0.55177,0.26905,0.8345
1.59983E+15,2,4.08948,3.66222,2.44148
1.59983E+15,1,-0.73196,0.60793,0.8843
1.59983E+15,2,8.17896,26.42903,-5.55437
1.59983E+15,1,-0.87991,0.60842,0.93411
1.59983E+15,2,5.98163,49.37895,-18.7994
1.59983E+15,1,-0.64846,0.45412,0.99857
1.59983E+15,2,7.38548,54.38398,-25.14725
1.59983E+15,1,-0.39601,0.31593,1.40434
1.59983E+15,2,18.37214,113.46782,-37.41569
1.59983E+15,1,-0.4424,0.3628,1.0098
1.59983E+15,2,35.88977,153.87432,-55.97095
1.59983E+15,1,-0.4756,0.33253,0.82571
1.59983E+15,2,43.64147,177.7398,-57.3748
1.59983E+15,1,-0.74026,0.33351,0.43703
1.59983E+15,2,44.31288,188.48231,-64.14991
1.59983E+15,1,-0.91995,0.34767,0.25147
1.59983E+15,2,38.63643,171.81921,-56.58132
1.59983E+15,1,-0.80081,0.35157,0.48488
1.59983E+15,2,36.9274,158.51314,-57.25272
1.59983E+15,1,-0.61184,0.25831,0.39796
1.59983E+15,2,33.57036,159.97803,-58.83969
1.59983E+15,1,-0.68117,0.30763,0.5005
1.59983E+15,2,35.2794,162.2364,-56.39821
1.59983E+15,1,-0.87307,0.33302,0.35499
1.59983E+15,2,33.44829,154.66781,-56.15406
1.59983E+15,1,-0.96585,0.24366,0.15528
1.59983E+15,2,30.51851,141.85003,-53.22428
1.59983E+15,1,-0.85842,0.25636,0.26905
1.59983E+15,2,28.26014,131.10752,-48.34132
1.59983E+15,1,-0.7637,0.2837,0.417
1.59983E+15,2,28.80947,129.64263,-47.79199
1.59983E+15,1,-0.82669,0.28858,0.31886
1.59983E+15,2,28.87051,131.29063,-48.21924
1.59983E+15,1,-0.91556,0.23341,0.17335
1.59983E+15,2,28.13807,130.31404,-47.36473
1.59983E+15,1,-0.95901,0.25489,0.21241
