Timestamp(us),Sensor id,Value 0,Value 1,Value 2  
1.59958E+15,1,0.02393,0.05908,-0.99564
1.59958E+15,2,0.12207,-0.24415,-0.12207
1.59958E+15,1,0.02246,0.05957,-0.99173
1.59958E+15,2,0.12207,-0.24415,-0.18311
1.59958E+15,1,0.02197,0.05908,-0.99319
1.59958E+15,2,0.12207,-0.12207,-0.18311
1.59958E+15,1,0.02246,0.06006,-0.99271
1.59958E+15,2,-0.06104,-0.30519,-0.24415
1.59958E+15,1,0.02246,0.0586,-0.99173
1.59958E+15,2,0.36622,0.06104,-0.06104
1.59958E+15,1,0.02344,0.05957,-0.99222
1.59958E+15,2,-0.06104,-0.36622,-0.30519
1.59958E+15,1,0.02149,0.05957,-0.99271
1.59958E+15,2,0,-0.30519,-0.18311
1.59958E+15,1,0.01563,0.06055,-0.99954
1.59958E+15,2,-0.12207,-0.97659,-0.30519
1.59958E+15,1,0.01074,0.06348,-1.00687
1.59958E+15,2,-0.67141,-1.95318,-0.36622
1.59958E+15,1,-0.00146,0.06934,-1.03323
1.59958E+15,2,-1.70904,-5.37126,-0.54933
1.59958E+15,1,-0.02539,0.08008,-1.08597
1.59958E+15,2,-4.88296,-14.70992,-1.34281
1.59958E+15,1,0.01172,0.06983,-1.09037
1.59958E+15,2,-7.26341,-25.14725,-2.07526
1.59958E+15,1,-0.02588,0.07422,-1.07132
1.59958E+15,2,-9.3997,-32.16651,-2.44148
1.59958E+15,1,0.00732,0.0708,-1.02054
1.59958E+15,2,-11.65807,-39.36888,-3.05185
1.59958E+15,1,-0.00293,0.06397,-0.99368
1.59958E+15,2,-12.14637,-42.05451,-3.296
1.59958E+15,1,-0.0459,0.0835,-1.02298
1.59958E+15,2,-13.67229,-44.12976,-3.35704
1.59958E+15,1,-0.04102,0.06885,-1.03958
1.59958E+15,2,-14.22163,-46.14399,-3.296
1.59958E+15,1,-0.09522,0.09766,-1.06986
1.59958E+15,2,-15.5034,-48.46339,-2.86874
1.59958E+15,1,-0.09326,0.09864,-1.04935
1.59958E+15,2,-16.41896,-49.37895,-2.68563
1.59958E+15,1,-0.10694,0.09717,-1.0137
1.59958E+15,2,-15.5034,-48.03613,-1.52593
1.59958E+15,1,-0.08692,0.08496,-1.00443
1.59958E+15,2,-15.32029,-49.07376,-1.03763
1.59958E+15,1,-0.15967,0.10352,-1.05325
1.59958E+15,2,-15.68651,-47.91406,-1.28178
1.59958E+15,1,-0.13623,0.11182,-1.06204
1.59958E+15,2,-16.23585,-48.70754,-1.40385
1.59958E+15,1,-0.11963,0.10889,-1.02054
1.59958E+15,2,-15.56444,-47.05954,-2.62459
1.59958E+15,1,-0.04688,0.08448,-0.97024
1.59958E+15,2,-15.32029,-49.74517,-2.74667
1.59958E+15,1,-0.07178,0.0791,-0.95755
1.59958E+15,2,-15.5034,-49.25687,-3.23496
1.59958E+15,1,-0.08399,0.08203,-0.97415
1.59958E+15,2,-16.23585,-47.91406,-4.76089
1.59958E+15,1,-0.0918,0.08936,-0.9761
1.59958E+15,2,-15.62548,-47.91406,-4.15052
1.59958E+15,1,-0.06397,0.08106,-0.94876
1.59958E+15,2,-13.79437,-47.36473,-4.08948
1.59958E+15,1,-0.11573,0.07471,-0.94827
1.59958E+15,2,-13.55022,-46.9985,-4.08948
1.59958E+15,1,-0.17237,0.10352,-0.99954
1.59958E+15,2,-12.93985,-44.55702,-2.68563
1.59958E+15,1,-0.1963,0.12012,-1.01321
1.59958E+15,2,-12.6957,-44.43495,-2.19733
1.59958E+15,1,-0.20557,0.10791,-1.01517
1.59958E+15,2,-13.36711,-45.04532,-2.31941
1.59958E+15,1,-0.25733,0.11817,-1.00638
1.59958E+15,2,-12.32948,-43.27525,-2.07526
1.59958E+15,1,-0.21143,0.11475,-0.98489
1.59958E+15,2,-13.184,-42.48177,-2.25837
1.59958E+15,1,-0.21778,0.10889,-0.97513
1.59958E+15,2,-12.51259,-39.2468,-2.07526
1.59958E+15,1,-0.18604,0.10987,-0.97269
1.59958E+15,2,-13.55022,-40.52858,-2.38044
1.59958E+15,1,-0.1504,0.1001,-0.94925
1.59958E+15,2,-13.184,-39.55199,-2.74667
1.59958E+15,1,-0.13135,0.11866,-0.95755
